date,AAA,AAM,ABS,ABT,ACB,ACC,ACL,ADS,AGG,AGM,AGR,AMD,ANV,APC,APG,APH,ASG,ASM,ASP,AST,ATG,BBC,BCE,BCG,BCM,BFC,BHN,BIC,BID,BMC,BMI,BMP,BRC,BSI,BTP,BTT,BVH,BWE,C32,C47,CAV,CCI,CCL,CDC,CEE,CHP,CIG,CII,CKG,CLC,CLG,CLL,CLW,CMG,CMV,CMX,CNG,COM,CRC,CRE,CSM,CSV,CTD,CTF,CTG,CTI,CTS,CVT,D2D,DAG,DAH,DAT,DBC,DBD,DBT,DC4,DCL,DCM,DGC,DGW,DHA,DHC,DHG,DHM,DIG,DLG,DMC,DPG,DPM,DPR,DQC,DRC,DRH,DRL,DSN,DTA,DTL,DTT,DVP,DXG,DXV,EIB,ELC,EMC,EVE,EVG,FCM,FCN,FDC,FIR,FIT,FLC,FMC,FPT,FRT,FTM,FTS,GAB,GAS,GDT,GEG,GEX,GIL,GMC,GMD,GSP,GTA,GTN,GVR,HAG,HAH,HAI,HAP,HAR,HAS,HAX,HBC,HCD,HCM,HDB,HDC,HDG,HHS,HID,HII,HMC,HNG,HOT,HPG,HPX,HQC,HRC,HSG,HSL,HT1,HTI,HTL,HTN,HTV,HU1,HU3,HUB,HVH,HVN,HVX,IBC,ICT,IDI,IJC,ILB,IMP,ITA,ITC,ITD,JVC,KBC,KDC,KDH,KHP,KMR,KOS,KPF,KSB,L10,LAF,LBM,LCG,LCM,LDG,LEC,LGC,LGL,LHG,LIX,LM8,LPB,LSS,MBB,MCG,MCP,MDG,MHC,MIG,MSB,MSH,MSN,MWG,NAF,NAV,NBB,NCT,NHA,NHH,NKG,NLG,NNC,NSC,NT2,NTL,NVL,NVT,OGC,OPC,PAC,PAN,PC1,PDN,PDR,PET,PGC,PGD,PGI,PHC,PHR,PIT,PJT,PLP,PLX,PME,PMG,PNC,PNJ,POM,POW,PPC,PSH,PTB,PTC,PTL,PVD,PVT,PXI,PXS,PXT,QBS,QCG,RAL,RDP,REE,RIC,ROS,S4A,SAB,SAM,SAV,SBA,SBT,SBV,SC5,SCD,SCR,SCS,SFC,SFG,SFI,SGN,SGR,SGT,SHA,SHI,SHP,SII,SJD,SJF,SJS,SKG,SMA,SMB,SMC,SPM,SRC,SRF,SSC,SSI,ST8,STB,STG,STK,SVC,SVI,SVT,SZC,SZL,TAC,TBC,TCB,TCD,TCH,TCL,TCM,TCO,TCR,TCT,TDC,TDG,TDH,TDM,TDP,TDW,TEG,TGG,THG,THI,TIP,TIX,TLD,TLG,TLH,TMP,TMS,TMT,TN1,TNA,TNC,TNI,TNT,TPB,TPC,TRA,TRC,TS4,TSC,TTA,TTB,TTE,TTF,TV2,TVB,TVS,TVT,TYA,UDC,UIC,VAF,VCB,VCF,VCG,VCI,VDP,VDS,VFG,VGC,VHC,VHM,VIB,VIC,VID,VIP,VIS,VIX,VJC,VMD,VND,VNE,VNG,VNL,VNM,VNS,VOS,VPB,VPD,VPG,VPH,VPI,VPS,VRC,VRE,VSC,VSH,VSI,VTB,VTO,YBM,YEG,avgProfit,cumulative,numHolding
2016-06-30,,,,,,,,,,,,,-0.09677419354838712,,,,,,-0.06567164179104479,,,,,-0.05284552845528456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15047619047619043,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.12466124661246614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06358381502890187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14488636363636376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010822510822510845,,,,,,,,,,,,,,,,-0.005766062602965416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23897058823529416,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.1089385474860336,,,,,0.0,,,,,0.04437727399286278,2.063976209525232,16
2016-07-29,,,,,,0.08954154727793706,,,,,,,,,,,,,-0.025559105431309903,,,,,,,,,,,,,,0.2934947049924357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02168674698795181,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12273212379935972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02230483271375472,,,,,,,,,,,,,,-0.010706638115631661,-0.03159851301115235,,,,,,,,,,,,,,,0.03231151615575811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17728055077452676,,,,,-0.09360269360269358,,,,,,,,,,,,,,,-0.11724137931034484,,,,,,0.08426395939086295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050108932461873534,,,,0.0313459369821381,2.1286734777216423,17
2016-08-31,,,,,,,,,,,,,,,,,,,-0.026229508196721207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09218436873747504,,,,,,,,,,,,,,,,,,,,,,,,,0.06603773584905648,,,,,,-0.061046511627906974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14163498098859328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736836,,,,,,,,,,,,,,,0.28317152103559873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02281368821292773,,,,,,,,,,,,,,-0.032467532467532534,-0.06142034548944342,,,,,,,,,0.13262195121951215,,,,,,0.378812199036918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06017830609212482,,,,,,,,,,,,,,,0.03385416666666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.06914328150525212,2.275856947224514,17
2016-09-30,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.10252996005326231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011061946902654829,,,,,,0.22291021671826639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0050000000000000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017509727626459082,,,,,,,,,,,,,,-0.008948545861297563,-0.014314928425357754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07894736842105265,,,,,,,,,,,,,,,,-0.0186513629842181,,,,,0.2501751927119833,,,,,,,,,,,-0.12295081967213106,,,,-0.2544080604534006,,,,,,0.032474804031355164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07912844036697264,,,,0.010337580642895213,2.2993838019481405,17
2016-10-31,,,,,,,-0.032786885245901676,,,,,,0.0627306273062731,,,,,,0.006734006734006703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03738317757009346,0.08948545861297541,,,,,,,,,,,0.3083900226757368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.10842433697347897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22135416666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16027088036117387,0.07676348547717837,,,,,,,,,0.06360792492179357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032163742690058394,,,,,,,,,,,,,,,,-0.035046728971962704,,,,-0.030405405405405372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023012287847050502,2.3522978838694164,17
2016-11-30,,,,,,,-0.08192090395480223,,,,,,-0.11111111111111105,,,,,,-0.03678929765886296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05338809034907588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04713114754098369,,,0.03324584426946631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07357859531772581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27226463104325704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038910505836574627,-0.046242774566474076,,,,,,,,,0.15490196078431384,,,,,,0.07579787234042556,,,,,,,,,,,,,,,,,-0.053571428571428714,,,,,,,,,,,,,,,,0.3262839879154078,,,,,,,,,,,,,,,,,,,,0.1045296167247387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036910787233696986,2.439123050571196,17
2016-12-30,,,,,,,0.06461538461538452,,,,,,-0.1835937500000001,,,,,,0.01736111111111116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,-0.11834319526627224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023483365949119372,,,0.025402201524131973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16245487364620947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048828125,0.07070707070707072,,,,,,,,,-0.02631578947368407,,,,,,,,,,,,,,,,,,,,,,,-0.08805031446540879,,,,,,,,,,,,,,,,-0.02505694760820032,,,,,,,,,,,,,,,,,,,,0.6403785488958991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03337483590979443,2.5205283821478073,16
2017-01-25,,,,,,,0.0,,,,,,-0.26315789473684204,,,,,,0.0034129692832762792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09736842105263155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13026052104208397,,,-0.019818331957060287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05047318611987395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0551181102362206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18795620437956195,,0.010266940451745254,-0.02075471698113196,,,-0.03359683794466406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036781609195402076,,,,,,,,,,,,,,,,,,,,,0.016986706056129952,,,,,,,,,,,,,,,0.901923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07197711631530002,2.701948746685675,17
2017-02-28,,,,,,,0.08092485549132955,,,0.08215661103979466,,,0.7142857142857144,,,,,,0.06462585034013602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10460992907801425,,,-0.05475989890480193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03903903903903905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05970149253731338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028397565922920864,,,,,,,,,,,,1.5407066052227343,,0.0650406504065042,0.040462427745664664,,,0.06646216768916169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038186157517899666,,,,,,,,,,,,,,,,,,,,,-0.001452432824981864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18223423497750155,3.1943363094863577,17
2017-03-31,,,,,,,-0.13101604278074874,,,,,,0.15151515151515138,,,,,,-0.051118210862619695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02494331065759625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009630818619582704,,,0.14616755793226366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009374999999999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06338028169014076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29018789144050094,,,,,,,,,,,,,,-0.041984732824427606,0.022222222222222143,,,0.003835091083413289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.06254545454545446,,,,,,,,,,,,,,,-0.08133086876155271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02215538159050199,3.265108049351424,17
2017-04-28,,,,,,,0.04923076923076919,,,,,,,,,,,,0.3367003367003367,,,,,,,,,,,,,,-0.07253886010362687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08128544423440442,,0.6312741312741312,,,,-0.0022421524663678305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12012644889357227,,0.031872509960159334,-0.059782608695651995,,,,,,,,,-0.12742980561555084,,,,,,,,,,,,,,,,,,,,,,,-0.082758620689655,,,,,,,,-0.21111111111111114,,,,,,,,,,,,,-0.08145106091718002,,,,,,,,,,,,,,0.03128991060025532,,,,,0.041916167664670656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029741906744800737,3.3622185884669324,17
2017-05-31,,,,,,,0.02639296187683282,,,,,,,,,,,,-0.12090680100755669,,,,,,,,,,,,,,0.10754189944134063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09694555112881797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014232209737827684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09281437125748493,,0.013513513513513598,0.12138728323699421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015037593984962405,,,,,,,,0.09859154929577474,,,,,,,,0.027459954233409745,,,,,-0.049180327868852514,,,,,,,,,,,,,,-0.11826625386996892,-0.030588235294117583,,,,0.10057471264367823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010092108823306082,3.3961504643494833,17
2017-06-30,,,,,,0.13550340651021942,-0.014285714285714235,,,,,,,,,,,,0.025787965616045794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17796610169491545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06382978723404253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05478547854785476,,-0.00952380952380949,-0.015463917525773141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007633587786259555,,,,,,,,0.0641025641025641,,,,,,,,0.020044543429843964,,,,,0.018025078369906078,,,,,,,,,,,,,,-0.008778089887640395,0.0315533980582523,,,,-0.031331592689295085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0336387741243435,3.51039280271202,17
2017-07-31,,,,,,,0.008695652173912993,,,-0.015665796344647487,,,0.41501976284584985,,,,,,0.2737430167597763,,,,,,,,,,,,,,0.17999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09035621198957444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2584269662921348,,,,,,,,,,,,,,,,-0.11591768164636695,,,,,,,,,,,,,,,,,,,,,,,0.13207547169811318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009615384615384581,0.03141361256544495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042576419213973815,,,,,0.004618937644341736,,,,,,,,,,,,,,,,0.0988074957410563,,,,,-0.12488436632747457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08024854991954176,3.7920967347776555,17
2017-08-31,,,,,,,-0.002873563218390718,,,-0.03183023872679047,,,,,,,,,0.0899122807017545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03749999999999998,,,,,,,,,,,,,,,,-0.16437054631828985,,,,,,,,,,,,,,,,,,,,,,,0.023611111111111027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0638852672750978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043809523809523965,-0.0930626057529611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016845329249617236,,,,,,,,,,,,,,,,,,,0.08779931584948675,,,,,-0.10421455938697322,,,,,,,,,,,,,,,,,-0.13778054862842892,,,,0.02114164904862581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02757776985971766,3.6875191637401703,16
2017-09-29,,,,,,,-0.01729106628242072,,,0.0,,,,,,,,,0.028169014084507227,,,,,,,,,,,,,,-0.00835322195704058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10946196660482399,,,,,,,,,,,,,,,,0.04320636725412186,,,,,,,,,,,,,,,,,,,,,,,0.02170963364993228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034671532846715425,0.02238805970149249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03816199376947038,,,,,,,,,,,,,,,,,,,0.019916142557652172,,,,,0.018819503849444086,,,,,,,,,,,,,,,,,-0.0318148951554591,,,,-0.023809523809523836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007304563592089604,3.7144548819687597,17
2017-10-31,,0.010339734121122657,,,,,0.02639296187683282,,,0.0,,,,,0.004184100418409997,,,,-0.03131115459882583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06941431670282006,,,,0.03643122676579935,,-0.19899665551839474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12992125984251968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07939508506616266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032388663967612974,,,-0.0633245382585752,,,,,,,,,,,,,,,,,,,,,-0.10579345088161207,,,,,,,,,,,,,,,,,,,,,0.04135737009544016,,,,,,,,,,,,,,,,,,,,0.01118881118881121,,,,,,,,,,,,,,,,,,,,,-0.02574888132489383,3.6188118240262734,17
2017-11-30,,0.014619883040935644,,,,,0.005714285714285783,,,-0.023287671232876672,,,,,0.12916666666666665,,,,-0.018181818181818188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04297520661157017,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053613053613053685,,,,,,0.035490605427974886,,,,,,,,,,,,,,,,0.1565053425518541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02564102564102566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0437086092715232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04225352112676051,,,,,,,,,,,,,,,,,,,,,-0.016901408450704203,,,,,,,,,,,,,,,,,,,,,0.026476578411405383,,,,,,,,,,,,,,,,,,,,-0.03181189488243441,,,,,,,,,,,,,,,,,,,,,0.004639943520090384,3.6356029064995905,17
2017-12-29,,-0.01008645533141217,,,,,-0.06534090909090906,,,0.012622720897615736,,,,,-0.11439114391143912,,,,0.15843621399176944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02590673575129543,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-0.014112903225806495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01702786377708987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04570637119113585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020588235294117574,,,,,,,,,,,,,,,,,,,,,-0.002865329512894088,,,,,,,,,,,,,,,,,-0.032786885245901676,,,,-0.18055555555555558,,,,,,,,,,,,,,,,,,,,0.0014285714285713347,,,,,,,,,,,,,,,,,,,,,-0.014243644512315856,3.583818671111468,17
